Obs,Cod_Item,Situacao_Item_Pedido,CodGrupoEstoque,Condicao_Pagamento,% Margem F brica Ped
9322,3001071157,1,80,56,0.4014
9323,3003070015,1,80,56,0.379
9324,3003081157,1,80,56,0.3678
9325,3009023107,1,85,56,0.3206
9326,3001070015,1,80,42,0.3559
9327,3001070017,1,80,42,0.3739
9328,3001070615,1,80,42,0.4317
9329,3001070617,1,80,42,0.4236
9330,3001071101,1,80,42,0.2475
9331,3001071157,1,80,42,0.3594
9332,3001071517,1,80,42,0.3948
9333,3001075015,1,80,42,0.4302
9334,3001075017,1,80,42,0.4004
9335,3001079515,1,80,42,0.4109
9336,3001079517,1,80,42,0.4573
9337,3003070015,1,80,42,0.3522
9338,3003070017,1,80,42,0.4001
9339,3003070615,1,80,42,0.4503
9340,3003070617,1,80,42,0.4822
9341,3003075015,1,80,42,0.4466
9342,3003075017,1,80,42,0.4342
9343,3003079515,1,80,42,0.4122
9344,3003081118,1,80,42,0.3508
9345,3001052018,1,80,70,0.1019
9346,3001071157,1,80,70,0.2017
9347,3001077615,1,80,70,0.2449
9348,3002081157,1,80,70,0.2221
9349,3021094001,1,80,70,0.0369
9350,3022064001,1,80,70,0.3213
9351,6080205010,1,86,70,0.2681
9352,6080303510,1,86,70,0.2955
9353,6080305010,1,86,70,0.2752
9354,3001052018,1,80,49,0.1839
9355,3009023107,1,85,49,0.2254
9356,3201725030,1,80,49,0.409
9357,6080305010,1,86,49,0.3996
9358,3001071101,1,80,52,5,0.1075
9359,3002081118,1,80,52,5,0.2622
9360,3003081118,1,80,52,5,0.2542
9361,3021094092,1,80,52,5,0.3
9362,3022064092,1,80,52,5,0.3385
9363,3001071101,1,80,56,0.2213
9364,3001079515,1,80,56,0.4135
9365,3002081118,1,80,56,0.318
9366,3003081118,1,80,56,0.3106
9367,3001071101,1,80,45,0.2061
9368,3001075015,1,80,45,0.3286
9369,3002081118,1,80,45,0.2983
9370,3003081118,1,80,45,0.2907
9371,3009001501,1,85,53,2,0.2744
9372,3009011012,1,85,53,2,0.2483
9373,3009011112,1,85,53,2,0.2373
9374,3009015071,1,85,53,2,0.3582
9375,3009015078,1,85,53,2,0.3582
9376,3009018612,1,85,53,2,0.3296
9377,3009023107,1,85,53,2,0.2552
9378,6003046113,1,86,53,2,0.3681
9379,6003046213,1,86,53,2,0.3688
9380,6003046313,1,86,53,2,0.3841
9381,6023206005,1,86,53,2,0.3484
9382,6023208005,1,86,53,2,0.3484
9383,6023210005,1,86,53,2,0.3484
9384,6023212005,1,86,53,2,0.3484
9385,6035000613,1,86,53,2,0.3418
9386,6035001063,1,86,53,2,0.238
9387,6040000113,1,81,53,2,0.4628
9388,6065004030,1,86,53,2,0.2119
9389,6065004130,1,86,53,2,0.2354
9390,6065004230,1,86,53,2,0.2106
9391,6080203510,1,86,53,2,0.3414
9392,6080205010,1,86,53,2,0.3389
9393,6080303510,1,86,53,2,0.3449
9394,6080305010,1,86,53,2,0.3453
9395,6145000428,1,81,53,2,0.3555
9396,6164000530,1,81,53,2,0.4721
9397,6164001935,1,81,53,2,0.3609
9398,6502048101,1,86,53,2,0.2546
9399,6502786101,1,86,53,2,0.3719
9400,6508049130,1,86,53,2,0.3803
9401,6508086110,1,86,53,2,0.2534
9402,6508286110,1,86,53,2,0.2451
9403,3001052901,1,80,38,5,0.3188
9404,3001070815,1,80,38,5,0.3418
9405,3001071101,1,80,38,5,0.3146
9406,3001071115,1,80,38,5,0.2761
9407,3003081115,1,80,38,5,0.3141
9408,3003081118,1,80,38,5,0.3393
9409,3005506801,1,80,38,5,0.3231
9410,3009000170,1,85,38,5,0.0788
9411,3009000270,1,85,38,5,0.0748
9412,3009000370,1,85,38,5,0.1043
9413,3009000470,1,85,38,5,0.0755
9414,3009000570,1,85,38,5,0.0738
9415,3009000670,1,85,38,5,0.0724
9416,3009015071,1,85,38,5,0.4508
9417,3009015078,1,85,38,5,0.4508
9418,3009023016,1,85,38,5,0.2272
9419,3009038016,1,85,38,5,0.3421
9420,3209603030,1,80,38,5,0.2306
9421,3209608030,1,80,38,5,0.3724
9422,3209608130,1,80,38,5,0.4995
9423,3505030130,1,80,38,5,0.362
9424,3505030145,1,80,38,5,0.3365
9425,6003046413,1,86,38,5,0.4498
9426,6044015610,1,81,38,5,0.3646
9427,6044015710,1,81,38,5,0.3618
9428,6080015001,1,86,38,5,0.393
9429,6080205010,1,86,38,5,0.409
9430,14010178502,1,85,38,5,0.3776
9431,3001071101,1,80,56,0.2097
9432,3002081118,1,80,56,0.3105
9433,3905010191,1,80,42,0.0527
9434,6003046213,1,86,42,0.2651
9435,6003046413,1,86,42,0.276
9436,3905006801,0,80,42,1
9437,3905018001,0,80,42,1
9438,3001052018,1,80,45,0.3066
9439,3001071301,1,80,45,0.2744
9440,3002081118,1,80,45,0.3596
9441,3003081118,1,80,45,0.3527
9442,3001071101,1,80,60,0.0962
9443,3002081118,1,80,60,0.2725
9444,3003081118,1,80,60,0.2647
9445,3009023107,1,85,60,0.2382
9446,3023064092,1,80,60,0.3452
9447,6022012310,1,86,60,0.3551
9448,6080205010,1,86,56,0.3849
9449,6080303510,1,86,56,0.3904
9450,6080305010,1,86,56,0.3908
9451,3005006801,0,80,52,5,0.2393
9452,3005018001,0,80,52,5,0.1696
9453,3001052018,1,80,52,5,0.1269
9454,3001071101,1,80,52,5,0.0962
9455,3002081118,1,80,52,5,0.215
9456,3003081118,1,80,52,5,0.2065
9457,3005009635,1,80,52,5,0.2571
9458,3201596730,1,80,52,5,0.2689
9459,6080203510,1,86,52,5,0.1945
9460,6080205010,1,86,52,5,0.1944
9461,6080207510,1,86,52,5,0.1944
9462,6080303510,1,86,52,5,0.1944
9463,6080305010,1,86,52,5,0.1946
9464,6080307510,1,86,52,5,0.1944
9465,6508086110,1,86,52,5,0.1944
9466,6508286110,1,86,52,5,0.1945
9467,3001052018,1,80,21,0.2407
9468,3209703030,1,85,21,0.1759
9469,3509730010,1,80,21,0.3684
9470,6145000334,1,86,21,0.1814
9471,14010078800,1,85,21,0.1769
9472,22001020092,1,87,49,0.1999
9473,3009000170,1,85,45,-0.1013
9474,3009000270,1,85,45,-0.2111
9475,3009000370,1,85,45,-0.2893
9476,3009000470,1,85,45,-0.403
9477,3009000570,1,85,45,-0.3856
9478,3201725030,1,80,45,0.2009
9479,3201725130,1,80,45,0.1105
9480,3209703030,1,85,45,-0.1211
9481,3209703330,1,85,45,-0.0551
9482,3209708230,1,85,45,0.1199
9483,6944015734,1,81,45,-0.0976
9484,14010078500,1,85,45,0.3981
9485,3505700174,0,80,45,1
9486,3009000170,1,85,42,0.2447
9487,3009000270,1,85,42,0.1695
9488,3009000370,1,85,42,0.1159
9489,3009000470,1,85,42,0.0378
9490,3009015071,1,85,42,0.3409
9491,3009023107,1,85,42,0.2352
9492,3009032190,1,85,42,0.1955
9493,5144066030,1,80,42,0.2064
9494,3009038016,0,85,42,1
9495,3001071101,1,80,42,0.1008
9496,3009023107,1,85,42,0.244
9497,6035000310,1,81,42,0.4898
9498,6080307510,1,86,42,0.263
9499,6508086110,1,86,42,0.2907
9500,3001053401,1,80,28,0.2861
9501,3001070615,1,80,28,0.4056
9502,3001070617,1,80,28,0.397
9503,3001071101,1,80,28,0.259
9504,3001071157,1,80,28,0.3498
9505,3001071357,1,80,28,0.344
9506,3001071515,1,80,28,0.3636
9507,3009023016,1,85,28,0.1665
9508,3001071517,0,80,28,1
9509,3001052018,1,80,56,0.2462
9510,6035000613,1,86,45,0.2843
9511,6508286110,1,86,45,0.219
9512,22001020092,1,87,42,0.1422
9513,3009023107,1,85,56,0.1956
9514,3009512331,1,80,30,0.2945
9515,3001052018,1,80,60,66666667,0.3379
9516,3001071101,1,80,60,66666667,0.2213
9517,3002081118,1,80,60,66666667,0.318
9518,3003081118,1,80,60,66666667,0.3106
9519,3009023016,1,85,60,66666667,0.1033
9520,3009032191,1,85,60,66666667,0.3226
9521,3009032291,1,85,60,66666667,0.3363
9522,3009032691,1,85,60,66666667,0.3244
9523,3201725030,1,80,60,66666667,0.4464
9524,3001052018,1,80,56,0.3383
9525,3001071101,1,80,56,0.3081
9526,3009023016,1,85,56,0.2195
9527,3001052018,1,80,70,0.3035
9528,3001071101,1,80,70,0.2213
9529,3002081118,1,80,70,0.318
9530,3003081118,1,80,70,0.3106
9531,3009023016,1,85,70,0.1235
9532,3209703030,1,85,70,0.2211
9533,6080205010,1,86,70,0.3453
9534,6080303510,1,86,70,0.3512
9535,6080305010,1,86,70,0.3516
9536,6080307510,1,86,70,0.3618
9537,3011073834,0,80,28,0.414
9538,3001071101,1,80,28,0.3178
9539,3001071157,1,80,28,0.4014
9540,3001077615,1,80,28,0.3716
9541,3002081118,1,80,28,0.4024
9542,3003077615,1,80,28,0.3496
9543,3003081118,1,80,28,0.3959
9544,3001070015,1,80,90,0.2678
9545,3001070217,1,80,90,0.2916
9546,3001071101,1,80,90,0.1951
9547,3001071157,1,80,90,0.2939
9548,3001077815,1,80,90,0.3502
9549,3001077817,1,80,90,0.373
9550,3001079515,1,80,90,0.3303
9551,3002081115,1,80,90,0.2771
9552,3002081118,1,80,90,0.295
9553,3003070015,1,80,90,0.2673
9554,3003070615,1,80,90,0.3781
9555,3003075015,1,80,90,0.3739
9556,3003081115,1,80,90,0.2869
9557,3003081118,1,80,90,0.2874
9558,3009034501,1,80,90,0.2797
9559,3009023107,1,85,21,0.2252
9560,3009038016,1,85,21,0.2528
9561,3009024091,0,85,21,1
9562,3009023107,1,85,21,0.2252
9563,14020053032,1,85,21,0.3015
9564,3001052018,1,80,21,0.1839
9565,3009023107,1,85,21,0.2252
9566,14010478502,1,85,21,0.3225
9567,3001052018,1,80,67,5,0.2965
9568,3001052901,1,80,67,5,0.3248
9569,3001055018,1,80,67,5,0.3251
9570,3001071101,1,80,67,5,0.2735
9571,3001075015,1,80,67,5,0.4152
9572,3001075017,1,80,67,5,0.4033
9573,3002081118,1,80,67,5,0.3634
9574,3003081118,1,80,67,5,0.3565
9575,3009015071,1,85,67,5,0.3958
9576,3009023107,1,85,67,5,0.299
9577,3009024191,1,85,67,5,0.3496
9578,3209703030,1,85,67,5,0.2736
9579,3209708030,1,85,67,5,0.2751
9580,3001052018,1,80,42,0.2898
9581,3001055018,1,80,42,0.3186
9582,3001071101,1,80,42,0.244
9583,3009023107,1,85,42,0.2477
9584,3209703030,1,85,42,0.2666
9585,3001071101,1,80,56,0.2446
9586,3003081118,1,80,56,0.3569
9587,3089005013,1,85,56,-0.1072
9588,3089007513,1,85,56,-0.1061
9589,3089105013,1,85,56,-0.1059
9590,3089107513,1,85,56,-0.1056
9591,3009015071,1,85,52,5,0.1572
9592,3009023016,1,85,52,5,-0.0043
9593,3009023507,1,85,52,5,0.0275
9594,3201596730,1,80,52,5,0.115
9595,6035000613,1,86,52,5,0.1952
9596,6080205010,1,86,52,5,0.1555
9597,6080207510,1,86,52,5,0.1556
9598,6080307510,1,86,52,5,0.1555
9599,3005018001,0,80,52,5,1
9600,3001052018,1,80,0,0.2906
9601,3001052901,1,80,0,0.3189
9602,3009023107,1,85,0,0.293
9603,3001070015,1,80,60,0.3391
9604,3001070615,1,80,60,0.417
9605,3001071101,1,80,60,0.2047
9606,3001073917,1,80,60,0.4005
9607,3001075017,1,80,60,0.3849
9608,3002081118,1,80,60,0.3005
9609,3009023107,1,85,60,0.2775
9610,3205012113,1,80,56,0.2875
9611,3205012213,1,80,56,0.1768
9612,3001070615,1,80,75,0.4423
9613,3001071101,1,80,75,0.2151
9614,3001075015,1,80,75,0.4236
9615,3001079515,1,80,75,0.422
9616,3001083017,1,80,75,0.3926
9617,3003075015,1,80,75,0.4597
9618,3003081118,1,80,75,0.3466
9619,3001070015,1,80,49,0.3751
9620,3001071101,1,80,49,0.3133
9621,3001071157,1,80,49,0.3973
9622,3001075015,1,80,49,0.4472
9623,3001075017,1,80,49,0.4184
9624,3001077617,1,80,49,0.3367
9625,3001079515,1,80,49,0.4285
9626,3001079517,1,80,49,0.4737
9627,3002081118,1,80,49,0.3984
9628,3003075017,1,80,49,0.4538
9629,3003081118,1,80,49,0.392
9630,3003081157,1,80,49,0.3639
9631,3043084017,1,80,49,0.3913
9632,3141084017,1,80,49,0.3909
9633,6003046213,1,86,45,0.3657
9634,6003046313,1,86,45,0.3996
9635,6003046413,1,86,45,0.3752
9636,6003046513,1,86,45,0.408
9637,6022007310,1,86,45,0.3266
9638,6022007410,1,86,45,0.3266
9639,6023206009,1,86,45,0.3224
9640,6023208009,1,86,45,0.3224
9641,6080205010,1,86,45,0.3751
9642,6080305010,1,86,45,0.3996
9643,3001071101,1,80,56,0.2213
9644,3001075017,1,80,56,0.4033
9645,3002081118,1,80,56,0.318
9646,3001052018,1,80,60,66666667,0.2688
9647,3001052701,1,80,60,66666667,0.2432
9648,3001071101,1,80,60,66666667,0.1791
9649,3001075017,1,80,60,66666667,0.366
9650,3002081118,1,80,60,66666667,0.318
9651,3003081118,1,80,60,66666667,0.3106
9652,3005003311,1,80,60,66666667,0.3732
9653,3009023016,1,85,60,66666667,0.1238
9654,3001070615,1,80,56,0.4343
9655,3001071101,1,80,56,0.2213
9656,3003070615,1,80,56,0.4554
9657,3009023016,1,85,56,0.1033
9658,3905030001,1,80,56,0.4215
9659,3001071101,1,80,56,0.0813
9660,3002081118,1,80,56,0.1954
9661,3003081118,1,80,56,0.1867
9662,3009010912,1,85,56,0.3168
9663,3009011012,1,85,56,0.32
9664,3009011112,1,85,56,0.3098
9665,3009018612,1,85,56,0.3933
9666,3009024191,0,85,56,1
9667,3009005890,1,85,60,66666667,0.2166
9668,3009015890,1,85,60,66666667,0.2839
9669,3003081018,0,80,42,0.4212
9670,3011073834,0,80,42,0.414
9671,3001071001,1,80,42,0.3694
9672,3001078717,1,80,42,0.4947
9673,3002075017,1,80,42,0.4625
9674,3002077615,1,80,42,0.3563
9675,3002078717,1,80,42,0.5602
9676,3002081018,1,80,42,0.4279
9677,3003075017,1,80,42,0.4573
9678,3003077615,1,80,42,0.3496
9679,3013073034,1,80,42,0.4167
9680,3003078717,0,80,42,0.5569
9681,3012073034,0,80,42,0.4841
9682,3001071101,1,80,70,0.0962
9683,3002081118,1,80,70,0.318
9684,3001052005,1,80,42,0.3575
9685,3001052018,1,80,42,0.3035
9686,3005009635,1,80,42,0.2944
9687,3071051117,1,80,42,0.2316
9688,3003081118,0,80,45,0.3106
9689,3001070015,1,80,45,0.2916
9690,3001070617,1,80,45,0.3661
9691,3001071101,1,80,45,0.2213
9692,3001079517,1,80,45,0.4032
9693,3002081118,1,80,45,0.318
9694,3003070617,1,80,45,0.4334
9695,3003075017,1,80,45,0.3807
9696,3003079517,1,80,45,0.4326
9697,3005009635,1,80,45,0.2597
9698,3209703030,1,85,45,0.2211
9699,6176004983,1,81,45,0.5938
9700,3002081118,1,80,21,0.2193
9701,3009023016,1,85,21,0.0812
9702,3009023507,1,85,21,0.1668
9703,3021094092,1,80,21,0.2433
9704,3022064092,1,80,21,0.2846
9705,3089005013,1,85,21,0.2084
9706,3089007513,1,85,21,0.2078
9707,3089105013,1,85,21,0.209
9708,3089107513,1,85,21,0.2079
9709,6065000430,1,81,21,0.2406
9710,6080015001,1,86,21,0.282
9711,6080015002,1,86,21,0.2618
9712,6080203510,1,86,21,0.3035
9713,6080205010,1,86,21,0.3012
9714,6080303510,1,86,21,0.3072
9715,6080305010,1,86,21,0.3077
9716,6080310010,1,86,21,0.3333
9717,6176000764,1,81,21,0.2767
9718,6176000864,1,81,21,0.3063
9719,6176004983,1,81,21,0.5499
9720,6508086110,1,86,21,0.2102
9721,3003081118,0,80,21,1
9722,3023064092,0,80,21,1
9723,6176000763,0,81,21,1
9724,6176000863,0,81,21,1
9725,3001071101,1,80,56,0.2213
9726,3001075015,1,80,56,0.4326
9727,3002081118,1,80,56,0.318
9728,3009023016,1,85,56,0.1033
9729,3022064092,1,80,56,0.4342
9730,3003081118,1,80,42,0.2828
9731,6080305010,1,86,42,0.251
9732,6080307510,1,86,42,0.263
9733,3003081118,1,80,35,0.3538
9734,3009009601,1,85,35,0.2845
9735,3009015071,1,85,35,0.2999
9736,6035000613,1,86,35,0.3602
9737,6080203510,1,86,35,0.2931
9738,6080205010,1,86,35,0.2905
9739,6080207510,1,86,35,0.3007
9740,6080303510,1,86,35,0.2976
9741,6080305010,1,86,35,0.299
9742,6080307510,1,86,35,0.3092
9743,6508086110,1,86,35,0.1846
9744,6508286110,1,86,35,0.1749
9745,3001071101,1,80,56,0.2654
9746,3001075015,1,80,56,0.4265
9747,3001113315,1,80,56,0.4066
9748,3002081118,1,80,56,0.3566
9749,3009023107,1,85,56,0.3501
9750,3001052018,1,80,56,0.2778
9751,3001070015,1,80,56,0.3393
9752,3001070017,1,80,56,0.3577
9753,3001070615,1,80,56,0.4168
9754,3001070617,1,80,56,0.4087
9755,3001071101,1,80,56,0.2734
9756,3001075015,1,80,56,0.4153
9757,3001075017,1,80,56,0.3849
9758,3001079517,1,80,56,0.4432
9759,3003070015,1,80,56,0.3388
9760,3003081118,1,80,56,0.3569
9761,3209703030,1,85,56,0.2729
9762,6080205010,1,86,56,0.3589
9763,6080305010,1,86,56,0.3651
9764,3009040007,1,85,28,0.291
9765,3001071101,1,80,30,0.1791
9766,3001073917,1,80,30,0.4305
9767,3003081118,1,80,30,0.3893
9768,3003083115,1,80,30,0.442
9769,3009001070,1,85,30,0.2803
9770,3009001501,1,85,30,0.2674
9771,3009034201,1,85,30,0.2962
9772,6003045113,1,86,30,0.3575
9773,6003045213,1,86,30,0.3582
9774,6003046113,1,86,30,0.3996
9775,6003046213,1,86,30,0.3626
9776,6003046313,1,86,30,0.3781
9777,6022007310,1,86,30,0.3436
9778,6022007410,1,86,30,0.3436
9779,6023010009,1,86,30,0.0953
9780,6023206009,1,86,30,0.3395
9781,6023208009,1,86,30,0.3395
9782,6080055010,1,86,30,0.3016
9783,6080205010,1,86,30,0.372
9784,6080207510,1,86,30,0.3802
9785,6080303510,1,86,30,0.3584
9786,6080305010,1,86,30,0.378
9787,6177001490,1,86,30,0.2256
9788,6508086110,1,86,30,0.312
9789,3001051617,1,80,60,0.1394
9790,3001052018,1,80,60,0.137
9791,3001071101,1,80,60,0.0813
9792,3001071157,1,80,60,0.2286
9793,3001072617,1,80,60,0.3245
9794,3001073517,1,80,60,0.1551
9795,3001075717,1,80,60,0.2577
9796,3001075917,1,80,60,0.2862
9797,3001078415,1,80,60,0.279
9798,3001079517,1,80,60,0.3262
9799,3002070615,1,80,60,0.329
9800,3002072617,1,80,60,0.4085
9801,3002073517,1,80,60,0.137
9802,3002079517,1,80,60,0.3662
9803,3002081115,1,80,60,0.2855
9804,3002081118,1,80,60,0.1954
9805,3003072617,1,80,60,0.4043
9806,3003081115,1,80,60,0.1979
9807,3009034401,1,80,60,0.0344
9808,3009034501,1,80,60,0.1415
9809,3009035505,1,85,60,0.3903
9810,3209703030,1,85,60,0.2182
9811,6080203510,1,86,60,0.3535
9812,6080205010,1,86,60,0.3511
9813,6080207510,1,86,60,0.3596
9814,6080307510,1,86,60,0.3675
9815,3001052018,1,80,56,0.2967
9816,3001056092,1,80,56,0.4149
9817,3001070617,1,80,56,0.4264
9818,3001071101,1,80,56,0.2213
9819,3001078917,1,80,56,0.4603
9820,3001083017,1,80,56,0.4023
9821,3002081118,1,80,56,0.318
9822,3001071101,1,80,28,0.1163
9823,3001083017,1,80,28,0.2275
9824,3002081118,1,80,28,0.2263
9825,3002083015,1,80,28,0.2301
9826,3002083017,1,80,28,0.2718
9827,3003081118,1,80,28,0.218
9828,3003083015,1,80,28,0.2195
9829,3003083017,1,80,28,0.2734
9830,3905009635,1,80,28,0.2081
9831,6036000852,0,81,28,0.376
9832,3001071101,1,80,28,0.0962
9833,3002081118,1,80,28,0.3442
9834,3003081118,1,80,28,0.3371
9835,3005009635,1,80,28,0.2873
9836,6508086110,1,86,28,0.2534
9837,3011073834,0,80,56,0.3789
9838,3001075015,1,80,56,0.3932
9839,3001075017,1,80,56,0.3866
9840,3009023107,1,85,56,0.1381
9841,3501018892,1,80,56,0.6345
9842,3905030130,1,80,56,0.3557
9843,3001052901,1,80,28,0.2272
9844,3009023107,1,85,28,0.1248
9845,3009038016,1,85,28,0.1559
9846,3209708230,1,85,28,0.3378
9847,14010078602,1,85,45,0.3918
9848,14010178502,1,85,45,0.3619
9849,3001052018,1,80,49,0.2965
9850,3009023016,1,85,49,0.1826
9851,3009023507,1,85,49,0.2588
9852,3009034201,1,85,49,0.324
9853,3209703030,1,85,49,0.2736
9854,3009035591,1,85,0,0.4483
9855,3001070615,1,80,60,0.3689
9856,3001071101,1,80,60,0.0617
9857,3001071157,1,80,60,0.2479
9858,3001071615,1,80,60,0.16
9859,3001073915,1,80,60,0.2668
9860,3001083215,1,80,60,0.2779
9861,3021094092,1,80,60,0.2724
9862,3209703030,1,85,60,0.2385
9863,6035000613,0,86,60,1
9864,3001052018,1,80,35,0.2898
9865,3001052901,1,80,35,0.2973
9866,3001071101,1,80,35,0.244
9867,3003081118,1,80,35,0.3508
9868,3001113217,0,80,49,0.3008
9869,3003081118,0,80,49,0.3569
9870,3001052018,1,80,49,0.2043
9871,3001071101,1,80,49,0.1559
9872,3089007513,1,85,49,-0.1061
9873,3089105013,1,85,49,-0.1059
9874,3089107513,1,85,49,-0.1055
9875,6080205010,1,86,49,0.3781
9876,6080207510,1,86,49,0.3862
9877,6080303510,1,86,49,0.3837
9878,3001052018,1,80,45,0.2865
9879,3001071101,1,80,45,0.2411
9880,3002081118,1,80,45,0.3346
9881,3005008310,1,80,45,0.3382
9882,3009023016,1,85,45,0.1449
9883,3201596730,1,80,45,0.3684
9884,3001070615,1,80,56,0.4344
9885,3001070617,1,80,56,0.4264
9886,3001075015,1,80,56,0.4328
9887,3209703030,1,85,56,0.2949
9888,6080205010,1,86,56,0.3781
9889,6080305010,1,86,56,0.384
9890,3001052018,1,80,56,0.1425
9891,3001070615,1,80,56,0.3989
9892,3001070617,1,80,56,0.3902
9893,3001071101,1,80,56,0.1791
9894,3001083115,1,80,56,0.3804
9895,3009034101,1,85,56,0.4504
9896,3003081517,0,80,56,0.3494
9897,3011073834,0,80,56,0.2845
9898,3001052018,1,80,56,0.0794
9899,3001052901,1,80,56,0.1786
9900,3001055018,1,80,56,0.2042
9901,3001070615,1,80,56,0.3507
9902,3001071101,1,80,56,0.0962
9903,3001071301,1,80,56,0.2066
9904,3001071515,1,80,56,0.284
9905,3001075015,1,80,56,0.3101
9906,3001075017,1,80,56,0.275
9907,3001077817,1,80,56,0.3934
9908,3002081118,1,80,56,0.2288
9909,3002081318,1,80,56,0.3014
9910,3002081517,1,80,56,0.3564
9911,3003070615,1,80,56,0.3979
9912,3003075017,1,80,56,0.3365
9913,3003081118,1,80,56,0.2205
9914,3003081318,1,80,56,0.2943
9915,3005044033,1,80,56,-0.0185
9916,3005044533,1,80,56,0.0477
9917,3009023107,1,85,56,0.1381
9918,3021094092,1,80,56,0.2292
9919,3022064092,1,80,56,0.2633
9920,3023064092,1,80,56,0.1946
9921,3201596730,1,80,56,0.3197
9922,3209703030,1,85,56,0.2109
9923,3505030130,1,80,56,0.2691
9924,3505030145,1,80,56,0.2414
9925,6080205010,1,86,56,0.2998
9926,6080305010,1,86,56,0.3072
9927,6508286110,1,86,56,0.4372
9928,6944015598,1,81,56,0.3445
9929,3905006801,0,80,56,0.2834
9930,3905018001,0,80,56,0.2478
9931,3001052018,1,80,56,0.0794
9932,3001052901,1,80,56,0.1786
9933,3001071101,1,80,56,0.0962
9934,3001071301,1,80,56,0.2066
9935,3002081118,1,80,56,0.2288
9936,3003070617,1,80,56,0.4329
9937,3003081118,1,80,56,0.2205
9938,3005043033,1,80,56,-0.2449
9939,3005043533,1,80,56,-0.0709
9940,3009015071,1,85,56,0.3847
9941,3009023107,1,85,56,0.1381
9942,3009023507,1,85,56,0.083
9943,3022064092,1,80,56,0.2633
9944,3023064092,1,80,56,0.1946
9945,3209703030,1,85,56,0.2109
9946,6080203510,1,86,56,0.3024
9947,6080205010,1,86,56,0.2998
9948,6080303510,1,86,56,0.307
9949,6080305010,1,86,56,0.3072
9950,6944015598,1,81,56,0.3444
9951,3005042033,0,80,56,-0.493
9952,3001052018,1,80,56,0.0794
9953,3005042533,1,80,56,-0.321
9954,3005043033,1,80,56,-0.2449
9955,3005043533,1,80,56,-0.0709
9956,3005044033,1,80,56,-0.0185
9957,3009023107,1,85,56,0.1381
9958,3009023507,1,85,56,0.083
9959,6080210010,1,86,56,0.3299
9960,6080303510,1,86,56,0.307
9961,6080310010,1,86,56,0.3329
9962,3001030291,1,80,56,0.2726
9963,3001071101,1,80,56,0.1791
9964,3002081118,1,80,56,0.318
9965,3089105013,1,85,56,0.2442
9966,6080203510,1,86,56,0.3351
9967,6080303510,1,86,56,0.3382
9968,3001070615,1,80,37,5,0.3261
9969,3001070617,1,80,37,5,0.3702
9970,3001070715,1,80,37,5,0.1938
9971,3001071101,1,80,37,5,0.0315
9972,3001071115,1,80,37,5,0.2589
9973,3001073615,1,80,37,5,0.3924
9974,3001073617,1,80,37,5,0.3346
9975,3001073915,1,80,37,5,0.3334
9976,3001073917,1,80,37,5,0.3616
9977,3001075015,1,80,37,5,0.3446
9978,3001075017,1,80,37,5,0.345
9979,3001078417,1,80,37,5,0.3227
9980,3001079515,1,80,37,5,0.3225
9981,3001079517,1,80,37,5,0.4073
9982,3001083115,1,80,37,5,0.3263
9983,3001083117,1,80,37,5,0.3625
9984,3003081118,1,80,37,5,0.3155
9985,3005042033,0,80,56,-0.493
9986,3905006801,0,80,56,0.2834
9987,3905018001,0,80,56,0.2478
9988,3001052018,1,80,56,0.0794
9989,3001052901,1,80,56,0.1786
9990,3001055018,1,80,56,0.2042
9991,3001071101,1,80,56,0.0962
9992,3001071301,1,80,56,0.2066
9993,3001075015,1,80,56,0.3101
9994,3001077817,1,80,56,0.3934
9995,3002070617,1,80,56,0.4396
9996,3002081118,1,80,56,0.2288
9997,3002081318,1,80,56,0.3014
9998,3003081118,1,80,56,0.2205
9999,3005043033,1,80,56,-0.2449
10000,3005043533,1,80,56,-0.0708
10001,3005044033,1,80,56,-0.0185
10002,3009015071,1,85,56,0.3847
10003,3009023107,1,85,56,0.1381
10004,3009023507,1,85,56,0.083
10005,3022064092,1,80,56,0.2633
10006,3023064092,1,80,56,0.1946
10007,3201725030,1,80,56,0.3355
10008,3209703030,1,85,56,0.2109
10009,6080203510,1,86,56,0.3024
10010,6080303510,1,86,56,0.307
10011,6080305010,1,86,56,0.3072
10012,6080307510,1,86,56,0.3174
10013,6944015598,1,81,56,0.3445
10014,3001052018,1,80,42,0.1621
10015,3001055018,1,80,42,0.1961
10016,3009015071,1,85,42,0.3409
10017,3009023107,1,85,42,0.2114
10018,3089005013,1,85,42,0.2309
10019,3089007513,1,85,42,0.2309
10020,3089105013,1,85,42,0.2318
10021,3089107513,1,85,42,0.2313
10022,3003081118,0,80,42,1
10023,3002081157,0,80,35,0.319
10024,3011073834,0,80,35,0.3567
10025,3001052018,1,80,35,0.2965
10026,3001070615,1,80,35,0.3987
10027,3001071001,1,80,35,0.3075
10028,3001071615,1,80,35,0.2657
10029,3001075015,1,80,35,0.397
10030,3002070615,1,80,35,0.4284
10031,3002081018,1,80,35,0.372
